1.731989160180091858e-01
1.044021667912602425e-01
9.922387497499585152e-02
1.032274160534143448e-01
9.988033398985862732e-02
1.156003749929368496e-01
1.041905418969690800e-01
1.070475000888109207e-01
9.952279087156057358e-02
9.903720906004309654e-02
1.108045419678092003e-01
1.076308339834213257e-01
1.046198341064155102e-01
1.061869161203503609e-01
1.043657502159476280e-01
1.245318748988211155e-01
9.943458298221230507e-02
9.733845898881554604e-02
1.054505826905369759e-01
1.060808328911662102e-01
1.305585829541087151e-01
1.395603339187800884e-01
1.282669580541551113e-01
1.211908748373389244e-01
1.222764584235846996e-01
1.435875003226101398e-01
1.304733753204345703e-01
1.125046666711568832e-01
1.264443341642618179e-01
1.010796250775456429e-01
1.033964580856263638e-01
1.076123332604765892e-01
1.061635422520339489e-01
1.093621673062443733e-01
1.016417909413576126e-01
1.050167917273938656e-01
1.034058332443237305e-01
1.028534588403999805e-01
1.126814582385122776e-01
1.111875842325389385e-01
