-8.556950837373733521e-02,-1.598594523966312408e-02,1.044586449861526489e-01,-8.453899621963500977e-02,-2.456693947315216064e-01,-8.193577527999877930e-01,-1.385149806737899780e-01,-1.126210838556289673e-01,-3.281614044681191444e-03,1.586066484451293945e-01,-7.381166517734527588e-02,-2.535296082496643066e-01,-3.600646853446960449e-01,-9.348178505897521973e-01,-1.410879045724868774e-01,1.988190226256847382e-02,-2.749847173690795898e-01,-3.258654773235321045e-01,5.931431427597999573e-02,1.491749286651611328e-01,3.241218999028205872e-02,2.230175025761127472e-02,2.484515868127346039e-02,-3.816027194261550903e-02,2.549056336283683777e-02,1.047369241714477539e-01,4.882480576634407043e-02,-8.840399384498596191e-01,-1.307393759489059448e-01,-9.462996721267700195e-01,1.091813221573829651e-01,7.845979183912277222e-02,2.315998822450637817e-02,3.149681165814399719e-02,-1.787815988063812256e-01,3.563904166221618652e-01,-2.525376975536346436e-01,-2.155684232711791992e-01,-1.298888176679611206e-01,4.298124462366104126e-02,-3.736834526062011719e-01,-4.944560527801513672e-01,7.050022482872009277e-02,-1.867207437753677368e-01,-6.494100093841552734e-01,-5.672933459281921387e-01,4.898418113589286804e-02,1.146246269345283508e-01,-1.285168901085853577e-02,-4.458761960268020630e-02,1.375553458929061890e-01,-3.327851295471191406e-01,-1.681155860424041748e-01,-5.194783210754394531e-01,-1.985163614153862000e-02,-3.218938410282135010e-01,8.457630872726440430e-02,-9.088561534881591797e-01,-1.511902362108230591e-01,-1.019303441047668457e+00,2.115166187286376953e-02,1.511933654546737671e-02,-2.479797601699829102e-01,6.139044836163520813e-02,5.734221637248992920e-02,-1.204620078206062317e-01,-1.370720267295837402e-01,9.228031635284423828e-01,-2.515461742877960205e-01,-2.228848338127136230e-01,-6.481145322322845459e-02,-2.868515551090240479e-01,5.312206149101257324e-01,-8.912392258644104004e-01,6.401092559099197388e-02,-9.209302663803100586e-01,-6.993966549634933472e-02,1.168600693345069885e-01,-1.069993004202842712e-01,8.934825658798217773e-02,-6.598795205354690552e-02,-2.690244913101196289e-01,8.460226058959960938e-01,2.853075265884399414e-01,-5.433138608932495117e-01,-2.001924067735671997e-01,-5.568464752286672592e-03,-6.261840462684631348e-01,-1.592823266983032227e-01,-1.344700902700424194e-01,3.442448675632476807e-01,-4.948256015777587891e-01,-2.104105055332183838e-01,-4.999744892120361328e-01,-3.145390450954437256e-01,-1.950189620256423950e-01,-1.714416593313217163e-01,-2.269562035799026489e-01,1.011469960212707520e-01,-2.934406697750091553e-01
1.009599189274013042e-03,-1.039446913637220860e-03,-1.645467057824134827e-02,5.247601773589849472e-03,5.922243371605873108e-02,6.630890071392059326e-02,1.139242574572563171e-02,-2.554984763264656067e-03,-3.456692444160580635e-03,-1.702256873250007629e-02,7.557608652859926224e-03,2.204132452607154846e-02,8.171502500772476196e-03,6.183448061347007751e-02,2.515403321012854576e-03,-9.617698378860950470e-03,3.456083685159683228e-02,1.390102971345186234e-02,7.551834569312632084e-04,-1.551085617393255234e-02,-5.648440215736627579e-03,-2.367987064644694328e-03,-2.890646690502762794e-03,1.297082868404686451e-03,1.641631824895739555e-04,-8.844335563480854034e-03,5.743589252233505249e-03,7.339227944612503052e-02,3.274384653195738792e-03,5.308885872364044189e-02,-1.333167124539613724e-02,2.341793617233633995e-03,-2.499692142009735107e-03,4.162673838436603546e-03,1.964373327791690826e-02,-4.862477630376815796e-02,2.990914508700370789e-02,2.491110749542713165e-02,6.801689043641090393e-03,-5.271050147712230682e-03,2.836268395185470581e-02,4.111880809068679810e-02,-7.406773976981639862e-03,2.420582622289657593e-02,6.559393554925918579e-02,1.580960862338542938e-02,-2.235523192211985588e-03,-2.930144080892205238e-03,7.653366192243993282e-04,-1.015196461230516434e-02,6.121071986854076385e-03,2.341609634459018707e-02,1.079213153570890427e-02,4.000448808073997498e-02,-5.718430504202842712e-03,3.445085138082504272e-02,-1.517362520098686218e-02,4.605323076248168945e-02,1.996196061372756958e-02,7.521463930606842041e-02,-1.400877838023006916e-03,-1.903983647935092449e-03,3.364976868033409119e-02,7.414454594254493713e-04,-8.066562004387378693e-03,1.005061063915491104e-02,1.746931113302707672e-02,-5.353565141558647156e-02,-2.536197379231452942e-02,2.782620675861835480e-02,-2.435739850625395775e-03,2.395295538008213043e-02,-5.753805488348007202e-02,6.824473291635513306e-02,-8.069968316704034805e-04,6.993106752634048462e-02,8.437742479145526886e-03,-9.161604568362236023e-03,5.300051532685756683e-03,-1.361474976874887943e-03,4.436224233359098434e-03,1.349549624137580395e-03,-6.115729734301567078e-02,-3.166086599230766296e-02,5.349099636077880859e-02,1.706314086914062500e-02,9.667115285992622375e-03,5.729915201663970947e-02,1.629181555472314358e-03,2.256899839267134666e-03,-1.701430045068264008e-02,2.990728616714477539e-02,1.561967935413122177e-02,2.136605232954025269e-02,1.888616941869258881e-02,2.209005504846572876e-02,1.664864644408226013e-02,2.527459710836410522e-02,-7.949799299240112305e-03,3.035848587751388550e-02
-1.688739575911313295e-04,1.707175688352435827e-04,-1.081932336091995239e-02,1.554925111122429371e-03,5.662647262215614319e-02,3.142293915152549744e-02,7.190651260316371918e-03,-3.393737832084298134e-03,-4.372781142592430115e-03,-6.831402424722909927e-03,4.100801888853311539e-03,1.082062907516956329e-02,4.063266795128583908e-03,2.604470215737819672e-02,9.449474513530731201e-03,-7.032485678791999817e-03,1.990015991032123566e-02,4.680125042796134949e-03,-1.108431606553494930e-03,-9.205545298755168915e-03,-3.985540475696325302e-03,-1.680831192061305046e-03,-1.766038010828197002e-03,2.777976806100923568e-05,7.912950823083519936e-04,1.493674609810113907e-02,5.151113960891962051e-03,3.455672785639762878e-02,1.213800569530576468e-04,2.075611427426338196e-02,-7.837547920644283295e-03,3.142872359603643417e-03,-1.301300129853188992e-03,4.212509840726852417e-03,1.178265828639268875e-02,-2.948273159563541412e-02,1.701073534786701202e-02,1.358705852180719376e-02,2.532825106754899025e-03,4.546703305095434189e-03,1.290373783558607101e-02,1.980836130678653717e-02,-4.772598855197429657e-03,1.449549105018377304e-02,3.367754817008972168e-02,6.014883983880281448e-04,-9.048895444720983505e-04,-3.995346778538078070e-04,2.948647597804665565e-04,-9.129418991506099701e-03,6.960193626582622528e-03,1.127700787037611008e-02,4.638561978936195374e-03,1.820602454245090485e-02,-4.963264800608158112e-03,1.692175120115280151e-02,-7.579605560749769211e-03,2.057741582393646240e-02,1.289140153676271439e-02,3.419920802116394043e-02,-1.318420865572988987e-03,2.401402918621897697e-03,2.080736309289932251e-02,1.773533876985311508e-03,-5.080755334347486496e-03,5.134840961545705795e-03,1.004270557314157486e-02,-2.312357909977436066e-02,-1.683374494314193726e-02,1.667083799839019775e-02,-3.411652753129601479e-03,1.302758324891328812e-02,-3.248107433319091797e-02,2.772859297692775726e-02,9.895247640088200569e-04,3.124952875077724457e-02,5.395613145083189011e-03,-4.246972501277923584e-03,3.024433972314000130e-03,-1.359140733256936073e-04,1.826844760216772556e-03,-7.282881415449082851e-04,-2.623951993882656097e-02,-1.793157309293746948e-02,2.731078118085861206e-02,9.210287593305110931e-03,5.443846341222524643e-03,2.805632352828979492e-02,-3.096619388088583946e-03,-8.120739948935806751e-04,3.310329047963023186e-03,1.400335319340229034e-02,7.835633121430873871e-03,6.177999544888734818e-03,5.205200519412755966e-03,1.272574719041585922e-02,8.907469920814037323e-03,1.416656933724880219e-02,-3.777415258809924126e-03,1.810872554779052734e-02
5.978952161967754364e-03,1.879322691820561886e-03,-2.304106019437313080e-02,9.815307334065437317e-03,9.168932586908340454e-02,1.196204796433448792e-01,2.117155492305755615e-02,5.638916976749897003e-03,-4.053332842886447906e-03,-2.609418518841266632e-02,1.260330062359571457e-02,3.946966305375099182e-02,4.321756213903427124e-02,1.227917447686195374e-01,2.466142363846302032e-02,-7.698892150074243546e-03,5.234200507402420044e-02,3.644145280122756958e-02,-5.010532680898904800e-03,-2.545420266687870026e-02,-7.802677340805530548e-03,-3.945861011743545532e-03,-4.528976045548915863e-03,3.499427111819386482e-03,-2.078728750348091125e-03,4.234197549521923065e-03,1.289010164327919483e-03,1.304651498794555664e-01,1.200260315090417862e-02,1.171072050929069519e-01,-2.028239518404006958e-02,-2.056199591606855392e-03,-4.375414457172155380e-03,1.892004744149744511e-03,3.253484517335891724e-02,-7.143539935350418091e-02,4.545566812157630920e-02,3.903486952185630798e-02,1.738547347486019135e-02,-3.175362653564661741e-04,5.337220057845115662e-02,7.397262006998062134e-02,-1.188339572399854660e-02,3.652073442935943604e-02,1.085980311036109924e-01,5.633693188428878784e-02,-5.846778862178325653e-03,-1.082768104970455170e-02,1.848544692620635033e-03,-6.056088022887706757e-03,-3.636155975982546806e-03,4.611941426992416382e-02,2.465952560305595398e-02,7.303392142057418823e-02,-3.883139928802847862e-03,5.459324643015861511e-02,-1.133540831506252289e-02,1.135469228029251099e-01,3.068503737449645996e-02,1.404651105403900146e-01,-2.187639009207487106e-03,-1.465781591832637787e-03,4.982508718967437744e-02,-3.921119496226310730e-03,-1.193583104759454727e-02,1.862202771008014679e-02,2.789974398910999298e-02,-1.186605766415596008e-01,7.303766906261444092e-03,4.333900660276412964e-02,2.703266683965921402e-03,4.394705966114997864e-02,-8.730862289667129517e-02,1.215990632772445679e-01,-5.404616706073284149e-03,1.295690536499023438e-01,1.314384676516056061e-02,-1.696713455021381378e-02,1.435133349150419235e-02,-7.655747700482606888e-03,8.998923934996128082e-03,3.307820111513137817e-02,-1.157643795013427734e-01,-5.050763115286827087e-02,8.751282095909118652e-02,3.016056492924690247e-02,8.916612714529037476e-03,9.637739509344100952e-02,1.113254390656948090e-02,1.226594951003789902e-02,-3.667301312088966370e-02,6.569330394268035889e-02,3.078433498740196228e-02,5.673613399267196655e-02,3.638588637113571167e-02,3.515425324440002441e-02,2.798855118453502655e-02,3.979976475238800049e-02,-1.443247776478528976e-02,5.110340937972068787e-02
-8.873668313026428223e-02,-1.708428934216499329e-02,1.081339865922927856e-01,-8.524395525455474854e-02,-2.497867643833160400e-01,-8.267620801925659180e-01,-1.461325436830520630e-01,-1.209950745105743408e-01,-2.894627628847956657e-03,1.645999103784561157e-01,-7.498598098754882812e-02,-2.566831409931182861e-01,-3.711416721343994141e-01,-9.400987029075622559e-01,-1.475022137165069580e-01,2.183040790259838104e-02,-2.818818688392639160e-01,-3.346076607704162598e-01,5.801309272646903992e-02,1.569938957691192627e-01,3.355618566274642944e-02,2.421871572732925415e-02,2.512858621776103973e-02,-3.869211673736572266e-02,2.634344622492790222e-02,1.084397658705711365e-01,4.816879332065582275e-02,-8.874411582946777344e-01,-1.332454532384872437e-01,-9.511502385139465332e-01,1.129412576556205750e-01,8.152019232511520386e-02,2.361756749451160431e-02,3.232830390334129333e-02,-1.847964525222778320e-01,3.644104599952697754e-01,-2.592654824256896973e-01,-2.223472893238067627e-01,-1.311828047037124634e-01,4.469190910458564758e-02,-3.811018466949462891e-01,-5.019525289535522461e-01,7.401552796363830566e-02,-1.922093480825424194e-01,-6.291887164115905762e-01,-5.745248794555664062e-01,4.991820827126502991e-02,1.184210181236267090e-01,-1.092434674501419067e-02,-4.284188896417617798e-02,1.448486149311065674e-01,-3.361895680427551270e-01,-1.717790216207504272e-01,-5.259855985641479492e-01,-1.984314434230327606e-02,-3.255934417247772217e-01,8.165720850229263306e-02,-9.177070260047912598e-01,-1.527726352214813232e-01,-1.022357940673828125e+00,2.148985490202903748e-02,1.548385154455900192e-02,-2.552775144577026367e-01,6.213660910725593567e-02,5.956143513321876526e-02,-1.167803853750228882e-01,-1.402559578418731689e-01,9.332196116447448730e-01,-2.633572816848754883e-01,-2.212598919868469238e-01,-6.559259444475173950e-02,-2.966761291027069092e-01,5.318170785903930664e-01,-8.932768702507019043e-01,6.516790390014648438e-02,-9.259726405143737793e-01,-7.330213487148284912e-02,1.208123862743377686e-01,-1.115617528557777405e-01,9.104134142398834229e-02,-6.733553856611251831e-02,-2.896431088447570801e-01,8.516901731491088867e-01,2.916218638420104980e-01,-5.503864884376525879e-01,-2.037258297204971313e-01,-4.045397508889436722e-03,-6.315815448760986328e-01,-1.621264815330505371e-01,-1.383701413869857788e-01,3.486621975898742676e-01,-5.044441819190979004e-01,-2.156964540481567383e-01,-5.106111168861389160e-01,-3.218005895614624023e-01,-2.013611346483230591e-01,-1.772788912057876587e-01,-2.356425970792770386e-01,1.077957451343536377e-01,-2.957753837108612061e-01
-9.744688868522644043e-02,-1.531321834772825241e-02,1.116567552089691162e-01,-8.726077526807785034e-02,-2.374944686889648438e-01,-8.798165321350097656e-01,-1.451142281293869019e-01,-1.258864551782608032e-01,4.222135245800018311e-02,1.741529703140258789e-01,-7.684753835201263428e-02,-2.780720889568328857e-01,-4.356858134269714355e-01,-1.012148380279541016e+00,-1.487344801425933838e-01,1.836623437702655792e-02,-2.863430678844451904e-01,-3.579485714435577393e-01,6.358318775892257690e-02,1.497342735528945923e-01,3.324740007519721985e-02,1.982782036066055298e-02,2.525812759995460510e-02,-4.033050313591957092e-02,3.049807623028755188e-02,1.274117827415466309e-01,5.427303910255432129e-02,-9.583092927932739258e-01,-1.423952877521514893e-01,-1.027046084403991699e+00,1.106969416141510010e-01,8.037243783473968506e-02,2.006208896636962891e-02,3.085297532379627228e-02,-1.886517554521560669e-01,3.687089085578918457e-01,-2.714044153690338135e-01,-2.246579378843307495e-01,-1.363151818513870239e-01,5.372978746891021729e-02,-3.936224579811096191e-01,-5.294613242149353027e-01,7.252682000398635864e-02,-1.925289928913116455e-01,-7.108749747276306152e-01,-6.127277612686157227e-01,5.175444111227989197e-02,1.169180423021316528e-01,-1.596914231777191162e-02,-4.563297703862190247e-02,1.395784169435501099e-01,-3.705815076828002930e-01,-1.796240806579589844e-01,-5.602571368217468262e-01,-2.314013428986072540e-02,-3.403531610965728760e-01,1.392978578805923462e-01,-9.875862002372741699e-01,-1.586047559976577759e-01,-1.107486367225646973e+00,2.408366464078426361e-02,1.805279403924942017e-02,-2.554821074008941650e-01,6.416982412338256836e-02,5.836357921361923218e-02,-1.333768367767333984e-01,-1.389641165733337402e-01,1.006534814834594727e+00,-3.468185067176818848e-01,-2.317150235176086426e-01,-6.905158609151840210e-02,-3.034566342830657959e-01,6.847785711288452148e-01,-9.539604187011718750e-01,6.559430062770843506e-02,-9.815374016761779785e-01,-7.075240463018417358e-02,1.244288012385368347e-01,-1.094830483198165894e-01,1.015468016266822815e-01,-7.173574715852737427e-02,-3.391762375831604004e-01,9.083182811737060547e-01,2.933883666992187500e-01,-5.754364132881164551e-01,-2.131088525056838989e-01,1.078900415450334549e-02,-6.684848070144653320e-01,-1.728989034891128540e-01,-1.403626948595046997e-01,3.780731558799743652e-01,-5.486776232719421387e-01,-2.220279127359390259e-01,-5.439186096191406250e-01,-3.361293673515319824e-01,-1.995154321193695068e-01,-1.701310724020004272e-01,-2.382652908563613892e-01,1.026313826441764832e-01,-3.068288862705230713e-01
-9.365750104188919067e-02,-1.749613881111145020e-02,1.123344898223876953e-01,-9.290457516908645630e-02,-2.595367431640625000e-01,-8.928247094154357910e-01,-1.511828303337097168e-01,-1.244608536362648010e-01,-5.809291731566190720e-03,1.730182319879531860e-01,-7.981042563915252686e-02,-2.763892412185668945e-01,-4.049054384231567383e-01,-1.022269010543823242e+00,-1.535007655620574951e-01,1.954028941690921783e-02,-2.961273789405822754e-01,-3.530952632427215576e-01,6.688482314348220825e-02,1.610444635152816772e-01,3.432253375649452209e-02,2.412702515721321106e-02,2.696401253342628479e-02,-4.183333739638328552e-02,2.802878618240356445e-02,1.152088865637779236e-01,5.495968461036682129e-02,-9.644939303398132324e-01,-1.428230553865432739e-01,-1.036430001258850098e+00,1.170836538076400757e-01,8.821731805801391602e-02,2.549599297344684601e-02,3.512639552354812622e-02,-1.946456283330917358e-01,3.838642239570617676e-01,-2.760984301567077637e-01,-2.329328060150146484e-01,-1.413510590791702271e-01,4.763654246926307678e-02,-4.073120951652526855e-01,-5.385987162590026855e-01,7.575256377458572388e-02,-2.012695968151092529e-01,-7.119843959808349609e-01,-6.232752203941345215e-01,5.354500189423561096e-02,1.255089193582534790e-01,-1.439013518393039703e-02,-5.047985538840293884e-02,1.511009931564331055e-01,-3.659808337688446045e-01,-1.839736551046371460e-01,-5.665622353553771973e-01,-2.259165421128273010e-02,-3.490356802940368652e-01,8.678553253412246704e-02,-9.968534111976623535e-01,-1.628707945346832275e-01,-1.113554835319519043e+00,2.280668355524539948e-02,1.761279068887233734e-02,-2.670963406562805176e-01,6.811600923538208008e-02,6.156734377145767212e-02,-1.331585496664047241e-01,-1.483338326215744019e-01,1.013982057571411133e+00,-2.951797246932983398e-01,-2.402938902378082275e-01,-7.195962220430374146e-02,-3.155303895473480225e-01,5.698637366294860840e-01,-9.692886471748352051e-01,7.098644226789474487e-02,-1.004460811614990234e+00,-7.537284493446350098e-02,1.270413696765899658e-01,-1.155875995755195618e-01,9.804993122816085815e-02,-7.354840636253356934e-02,-3.041910827159881592e-01,9.248933196067810059e-01,3.068802058696746826e-01,-5.897064208984375000e-01,-2.179138064384460449e-01,-4.372070543467998505e-03,-6.818300485610961914e-01,-1.754757612943649292e-01,-1.479913890361785889e-01,3.794190585613250732e-01,-5.397285819053649902e-01,-2.289875447750091553e-01,-5.462698936462402344e-01,-3.450597524642944336e-01,-2.107832133769989014e-01,-1.864216029644012451e-01,-2.460881322622299194e-01,1.094713062047958374e-01,-3.172558844089508057e-01
-8.806026726961135864e-02,-1.666636578738689423e-02,1.078755110502243042e-01,-8.916350454092025757e-02,-2.437206506729125977e-01,-8.591372966766357422e-01,-1.440001726150512695e-01,-1.162672117352485657e-01,-1.401593908667564392e-03,1.641821563243865967e-01,-7.670398801565170288e-02,-2.646227180957794189e-01,-3.907270431518554688e-01,-9.828264117240905762e-01,-1.466950476169586182e-01,1.735366508364677429e-02,-2.849881649017333984e-01,-3.421376645565032959e-01,6.381507962942123413e-02,1.532789170742034912e-01,3.286397829651832581e-02,2.165293879806995392e-02,2.584848180413246155e-02,-4.010469838976860046e-02,2.808403037488460541e-02,1.191609948873519897e-01,5.238280072808265686e-02,-9.268275499343872070e-01,-1.358096003532409668e-01,-9.961381554603576660e-01,1.115012243390083313e-01,8.279117196798324585e-02,2.383542992174625397e-02,3.284227102994918823e-02,-1.866644620895385742e-01,3.694875240325927734e-01,-2.650403976440429688e-01,-2.242615520954132080e-01,-1.363999396562576294e-01,4.888790845870971680e-02,-3.904761075973510742e-01,-5.173037052154541016e-01,7.220273464918136597e-02,-1.934313774108886719e-01,-6.884629130363464355e-01,-5.970329642295837402e-01,5.109613388776779175e-02,1.188170388340950012e-01,-1.436671894043684006e-02,-4.841812327504158020e-02,1.413455754518508911e-01,-3.479368388652801514e-01,-1.754850000143051147e-01,-5.434272289276123047e-01,-2.218116633594036102e-02,-3.357174992561340332e-01,8.688589185476303101e-02,-9.584303498268127441e-01,-1.561779826879501343e-01,-1.071743726730346680e+00,2.061446756124496460e-02,1.564767211675643921e-02,-2.568195462226867676e-01,6.225274130702018738e-02,5.903961509466171265e-02,-1.277303397655487061e-01,-1.424434334039688110e-01,9.755850434303283691e-01,-2.848066687583923340e-01,-2.305127233266830444e-01,-6.859038770198822021e-02,-3.016173839569091797e-01,5.566650629043579102e-01,-9.319569468498229980e-01,6.742601096630096436e-02,-9.655322432518005371e-01,-7.150696963071823120e-02,1.212538555264472961e-01,-1.098780333995819092e-01,9.327013790607452393e-02,-6.999485194683074951e-02,-2.964201569557189941e-01,8.885734081268310547e-01,2.938739359378814697e-01,-5.670570731163024902e-01,-2.086613774299621582e-01,-5.259390920400619507e-03,-6.562926173210144043e-01,-1.674866527318954468e-01,-1.411213874816894531e-01,3.624737560749053955e-01,-5.182871818542480469e-01,-2.201004624366760254e-01,-5.240669250488281250e-01,-3.290035128593444824e-01,-2.020381242036819458e-01,-1.766756027936935425e-01,-2.349067777395248413e-01,1.035833954811096191e-01,-3.056456744670867920e-01
-7.572618126869201660e-02,-1.464530453085899353e-02,9.862142801284790039e-02,-7.990178465843200684e-02,-2.357504814863204956e-01,-7.750340700149536133e-01,-1.263463646173477173e-01,-9.693614393472671509e-02,9.703793330118060112e-04,1.462196260690689087e-01,-6.991661339998245239e-02,-2.370982468128204346e-01,-3.493820428848266602e-01,-8.815968036651611328e-01,-1.321991682052612305e-01,1.581908948719501495e-02,-2.605049312114715576e-01,-3.000799417495727539e-01,5.698419362306594849e-02,1.374300420284271240e-01,3.002463467419147491e-02,1.926602423191070557e-02,2.331882156431674957e-02,-3.510970622301101685e-02,2.506127767264842987e-02,1.016925051808357239e-01,4.596222192049026489e-02,-8.378317356109619141e-01,-1.209038645029067993e-01,-8.909583091735839844e-01,1.014504134654998779e-01,6.973986327648162842e-02,2.203026786446571350e-02,2.853033132851123810e-02,-1.678929924964904785e-01,3.378742635250091553e-01,-2.407537251710891724e-01,-2.025105357170104980e-01,-1.225546821951866150e-01,4.191384464502334595e-02,-3.494738936424255371e-01,-4.662657976150512695e-01,6.462388485670089722e-02,-1.762310266494750977e-01,-6.204488873481750488e-01,-5.299296975135803223e-01,4.388270899653434753e-02,1.038406491279602051e-01,-1.397569663822650909e-02,-4.328177869319915771e-02,1.221055164933204651e-01,-3.135916888713836670e-01,-1.563126295804977417e-01,-4.885744154453277588e-01,-1.868899166584014893e-02,-3.056003153324127197e-01,7.703912258148193359e-02,-8.573491573333740234e-01,-1.418957859277725220e-01,-9.631374478340148926e-01,1.931281015276908875e-02,1.200342923402786255e-02,-2.342614829540252686e-01,5.574044957756996155e-02,5.379501357674598694e-02,-1.153887584805488586e-01,-1.294297128915786743e-01,8.741605877876281738e-01,-2.481084614992141724e-01,-2.104613333940505981e-01,-6.101171672344207764e-02,-2.637713253498077393e-01,5.038437247276306152e-01,-8.380705714225769043e-01,5.913078784942626953e-02,-8.706608414649963379e-01,-6.392073631286621094e-02,1.083354130387306213e-01,-9.752199798822402954e-02,8.251251280307769775e-02,-6.260401010513305664e-02,-2.605161964893341064e-01,7.997459769248962402e-01,2.673967778682708740e-01,-5.142756700515747070e-01,-1.877479702234268188e-01,-7.043795194476842880e-03,-5.943632125854492188e-01,-1.481725722551345825e-01,-1.248924508690834045e-01,3.264198601245880127e-01,-4.625014066696166992e-01,-1.976698637008666992e-01,-4.648165404796600342e-01,-2.928504645824432373e-01,-1.830959767103195190e-01,-1.595784276723861694e-01,-2.113688737154006958e-01,9.488194435834884644e-02,-2.769816815853118896e-01
2.667099237442016602e-02,5.179551430046558380e-03,-4.737721756100654602e-02,4.098541662096977234e-02,1.945782899856567383e-01,4.336275458335876465e-01,5.504041537642478943e-02,2.894913591444492340e-02,-2.990281395614147186e-02,-7.302604615688323975e-02,3.848322108387947083e-02,1.353564709424972534e-01,4.166876375675201416e-01,4.920969605445861816e-01,7.480267435312271118e-02,-2.543810056522488594e-03,1.303777247667312622e-01,1.454954743385314941e-01,-3.690294548869132996e-02,-3.620215132832527161e-02,-1.284741424024105072e-02,5.673232953995466232e-03,-1.176237966865301132e-02,1.322093605995178223e-02,-3.287682775408029556e-03,-2.650234848260879517e-02,-2.157223038375377655e-02,4.959089756011962891e-01,4.965913295745849609e-02,4.929481446743011475e-01,-3.956332430243492126e-02,-1.422824990004301071e-02,-9.013740345835685730e-03,-7.096354383975267410e-03,1.003016233444213867e-01,-1.842269450426101685e-01,1.290239542722702026e-01,1.147986128926277161e-01,5.694923922419548035e-02,-1.401747204363346100e-02,1.779581010341644287e-01,2.614706456661224365e-01,-2.150574885308742523e-02,9.009350836277008057e-02,3.895534276962280273e-01,2.708373963832855225e-01,-1.826536096632480621e-02,-3.140683844685554504e-02,1.972580514848232269e-02,1.717626862227916718e-02,5.497861187905073166e-03,2.009232938289642334e-01,8.099471032619476318e-02,2.699959874153137207e-01,9.055116213858127594e-03,1.700463443994522095e-01,-3.029262460768222809e-02,4.747745394706726074e-01,7.123330235481262207e-02,5.419322848320007324e-01,-1.121077593415975571e-02,-6.443032994866371155e-03,1.227121874690055847e-01,-1.675790920853614807e-02,-2.550566941499710083e-02,7.246019691228866577e-02,6.776344031095504761e-02,-5.025587677955627441e-01,4.504480659961700439e-01,1.031802296638488770e-01,3.209659829735755920e-02,1.355925649404525757e-01,-3.186959922313690186e-01,4.493475556373596191e-01,-1.781369559466838837e-02,4.755162596702575684e-01,2.613214030861854553e-02,-5.242071300745010376e-02,3.089847974479198456e-02,-4.050045460462570190e-02,3.676858544349670410e-02,2.893403768539428711e-01,-4.486444294452667236e-01,-1.197565346956253052e-01,2.836408317089080811e-01,9.411172568798065186e-02,8.429566398262977600e-03,3.515301048755645752e-01,6.739090383052825928e-02,5.744053795933723450e-02,-1.868744194507598877e-01,2.562793791294097900e-01,1.104514151811599731e-01,2.329466640949249268e-01,1.419756710529327393e-01,8.724749833345413208e-02,5.752692371606826782e-02,1.100480332970619202e-01,-2.890977077186107635e-02,1.496503204107284546e-01
