5.940951186764452663e-01,1.160927936434745789e-01
5.657820845621505113e-01,1.160816773772239685e-01
4.869674942289878294e-01,1.161692887544631958e-01
4.811315298346536262e-01,1.161375865340232849e-01
4.789837531612387567e-01,1.161124557256698608e-01
