1.709398753009736538e-01
1.000913339667022228e-01
9.930291725322604179e-02
1.012258753180503845e-01
9.955058339983224869e-02
1.465060417540371418e-01
1.520605832338333130e-01
1.302095423452556133e-01
1.232151659205555916e-01
1.112965419888496399e-01
