1.280272919684648514e-01
8.498779125511646271e-02
8.167933300137519836e-02
8.144237520173192024e-02
8.411970781162381172e-02
8.418058324605226517e-02
8.976700017228722572e-02
8.172262459993362427e-02
8.025820879265666008e-02
8.713691588491201401e-02
